401,2006-12-03 19:31:52.957,2006-12-03 21:33:33.363,712,
402,2006-12-04 03:49:08.890,2007-01-06 12:08:27.710,43,
403,2006-12-05 16:36:06.100,2006-12-16 11:41:08.723,460,
404,2006-12-05 19:32:56.670,2006-12-19 16:45:16.223,80,
405,2006-12-06 10:04:52.670,2007-01-20 12:08:37.320,715,
406,2006-12-07 16:28:12.160,2007-01-16 01:35:57.807,409,
407,2006-12-08 16:49:02.477,2007-01-09 22:54:54.690,223,
408,2006-12-09 12:53:56.323,2007-01-17 22:39:02.647,670,
409,2006-12-10 21:57:58.980,2006-12-30 18:12:51.667,214,
410,2006-12-11 22:18:56.700,2007-01-08 11:10:47.933,517,
411,2006-12-12 04:27:52.613,2006-12-25 06:03:00.833,748,
412,2006-12-13 09:23:02.300,2007-01-24 03:57:31.723,703,
413,2006-12-14 17:06:28.983,2006-12-17 16:53:14.453,608,
414,2006-12-15 17:31:44.827,2007-01-03 22:41:31.723,659,
415,2006-12-16 14:00:04.930,2006-12-27 06:57:32.280,355,
416,2006-12-17 07:12:42.677,2007-01-26 08:09:35.920,473,
417,2006-12-17 18:36:17.407,2006-12-20 08:09:08.230,689,
418,2006-12-18 13:28:15.877,2006-12-19 18:10:45.500,732,
419,2006-12-19 07:05:16.957,2007-01-22 12:12:38.547,665,
420,2006-12-20 19:41:13.157,2007-01-14 21:46:17.680,89,
421,2006-12-22 08:28:15.280,2007-02-02 02:15:21.023,139,
422,2006-12-23 17:52:46.723,2007-01-11 13:02:44.283,242,
423,2006-12-23 19:52:42.190,2007-02-08 10:24:54.667,155,
424,2006-12-24 02:38:16.867,2007-01-27 15:38:10.147,645,
425,2006-12-24 22:15:08.730,2007-02-08 11:05:42.967,9,
426,2006-12-25 03:40:57.487,2007-01-27 00:46:35.260,327,
427,2006-12-25 23:54:58.073,2007-01-13 23:05:51.127,354,
428,2006-12-26 12:42:23.673,2007-01-22 17:01:54.580,415,
429,2006-12-27 18:21:45.737,2007-01-10 23:23:36.910,149,
430,2006-12-27 23:35:19.797,2006-12-31 21:10:28.070,141,
431,2006-12-28 09:15:40.280,2007-02-02 13:39:11.187,252,
432,2006-12-29 14:12:30.637,2007-01-20 14:21:01.443,477,
433,2006-12-30 00:42:38.647,2007-01-01 00:26:20.693,712,
434,2006-12-30 05:40:15.370,2007-01-12 07:53:42.660,153,
435,2006-12-30 22:08:36.773,2007-01-12 20:30:47.813,628,
436,2006-12-31 03:24:37.880,2007-01-13 20:37:22.867,405,
437,2006-12-31 05:37:01.637,2007-01-29 19:16:54.643,425,
438,2006-12-31 15:34:18.180,2007-01-09 15:02:16.997,78,
439,2007-01-01 01:17:46.263,2007-02-01 23:29:27.853,46,
440,2007-01-01 15:07:20.493,2007-02-05 05:52:44.900,64,
441,2007-01-02 07:38:42.810,2007-02-16 11:11:43.750,576,
442,2007-01-03 12:20:22.500,2007-01-11 05:49:40.703,542,
443,2007-01-03 21:06:28.120,2007-01-08 15:09:36.970,3,
444,2007-01-05 09:24:24.817,2007-02-15 00:21:30.433,330,
445,2007-01-05 18:02:53.730,2007-02-17 05:16:10.120,588,
446,2007-01-05 21:25:01.140,2007-01-23 23:48:16.313,375,
447,2007-01-06 16:20:03.627,2007-01-26 05:08:28.263,583,
448,2007-01-08 04:15:46.530,2007-02-05 20:17:39.980,547,
449,2007-01-09 15:28:22.360,2007-02-08 21:16:58.273,750,
450,2007-01-09 18:23:58.370,2007-02-01 05:06:07.010,720,
451,2007-01-10 07:03:29.963,2007-02-05 02:31:00.240,594,
452,2007-01-11 11:51:00.403,2007-01-22 05:26:05.650,281,
453,2007-01-12 14:57:06.410,2007-02-17 05:09:28.820,516,
454,2007-01-13 18:24:22.107,2007-01-15 19:42:22.517,686,
455,2007-01-14 01:24:27.587,2007-01-23 08:20:39.953,96,
456,2007-01-14 13:09:11.593,2007-02-22 04:34:58.443,602,
457,2007-01-14 13:14:21.917,2007-02-28 12:28:50.867,775,
458,2007-01-16 00:20:20.327,2007-02-25 19:28:42.230,486,
459,2007-01-16 17:05:40.350,2007-02-24 10:00:58.403,380,
460,2007-01-17 07:00:47.450,2007-02-01 01:49:58.360,306,
461,2007-01-18 03:44:08.447,2007-01-23 15:50:52.730,474,
462,2007-01-18 18:34:51.387,2007-03-04 07:25:58.840,484,
463,2007-01-19 12:58:23.673,2007-02-13 03:08:55.173,162,
464,2007-01-20 03:08:30.360,2007-03-04 20:10:28.967,85,
465,2007-01-20 15:22:11.697,2007-02-14 02:21:37.477,21,
466,2007-01-20 17:47:02.117,2007-01-27 19:52:43.997,767,
467,2007-01-20 20:40:34.607,2007-03-01 01:31:08.943,91,
468,2007-01-21 08:24:43.357,2007-03-06 02:37:03.153,643,
469,2007-01-21 23:00:48.080,2007-02-11 10:32:32.600,551,
470,2007-01-23 08:42:25.393,2007-02-15 04:56:54.550,701,
471,2007-01-24 02:54:33.850,2007-03-10 12:30:12.180,734,
472,2007-01-24 15:26:42.013,2007-02-08 15:36:01.837,684,
473,2007-01-25 16:15:16.420,2007-02-15 01:40:35.457,94,
474,2007-01-26 16:40:18.360,2007-01-29 06:54:58.687,34,
475,2007-01-27 06:32:05.687,2007-02-02 14:32:54.123,59,
476,2007-01-28 09:41:42.247,2007-02-26 06:07:54.107,29,
477,2007-01-29 18:56:19.470,2007-03-05 22:41:29.650,495,
478,2007-01-31 07:23:48.973,2007-02-05 15:23:21.710,233,
479,2007-01-31 09:32:28.003,2007-03-09 20:55:23.173,658,
480,2007-01-31 14:53:05.617,2007-02-02 08:48:22.190,702,
481,2007-01-31 19:47:23.637,2007-02-24 00:16:57.493,453,
482,2007-01-31 22:55:32.500,2007-02-14 18:20:21.377,433,
483,2007-02-02 09:58:46.537,2007-03-10 22:01:47.747,251,
484,2007-02-03 06:44:24.193,2007-02-05 16:15:32.560,596,
485,2007-02-04 05:59:26.057,2007-02-12 19:43:13.220,364,
486,2007-02-05 06:51:20.670,2007-02-17 01:55:00.757,13,
487,2007-02-05 21:58:45.360,2007-02-16 06:42:45.367,646,
488,2007-02-06 09:04:40.923,2007-02-22 05:46:58.597,52,
489,2007-02-06 23:57:34.353,2007-03-14 00:45:23.700,484,
490,2007-02-08 07:01:23.037,2007-03-03 02:43:09.023,12,
491,2007-02-08 18:46:10.383,2007-03-29 10:24:21.030,263,
492,2007-02-10 05:32:54.597,2007-03-12 09:30:58.883,353,
493,2007-02-10 13:39:50.163,2007-02-22 05:46:00.913,445,
494,2007-02-10 18:05:40.720,2007-02-20 11:11:33.027,753,
495,2007-02-12 05:51:17.650,2007-03-15 02:29:47.690,11,
496,2007-02-12 14:57:59.617,2007-03-05 01:50:59.163,361,
497,2007-02-13 20:07:34.363,2007-03-01 15:52:01.503,394,
498,2007-02-14 09:14:12.280,2007-04-04 18:28:27.523,79,
499,2007-02-14 18:38:07.140,2007-03-16 03:41:40.140,62,
500,2007-02-15 01:29:20.697,2007-02-17 01:51:26.253,103,
501,2007-02-16 09:38:25.097,2007-02-17 01:46:44.083,386,
502,2007-02-17 22:16:46.957,2007-03-09 20:28:30.747,81,
503,2007-02-18 01:58:28.587,2007-04-07 08:27:07.290,275,
504,2007-02-19 09:45:41.943,2007-03-25 02:47:51.113,688,
505,2007-02-20 21:19:52.443,2007-02-25 18:49:59.113,240,
506,2007-02-21 07:13:22.667,2007-03-19 11:04:06.143,487,
507,2007-02-22 15:35:46.120,2007-04-09 03:18:45.230,417,
508,2007-02-24 04:31:02.877,2007-03-26 10:33:25.590,7,
509,2007-02-24 10:58:13.683,2007-03-20 18:45:17.480,405,
510,2007-02-25 00:20:27.823,2007-03-28 15:41:55.427,34,
511,2007-02-26 06:23:57.590,2007-02-28 08:41:57.670,135,
512,2007-02-27 06:46:32.963,2007-04-02 08:41:26.163,212,
513,2007-02-27 22:28:55.737,2007-04-08 01:28:52.610,240,
514,2007-03-01 02:03:36.223,2007-04-09 01:49:34.900,704,
515,2007-03-02 08:44:49.830,2007-04-16 04:04:06.850,263,
516,2007-03-02 09:45:48.913,2007-04-19 08:56:42.363,501,
517,2007-03-02 12:21:57.333,2007-03-24 14:24:01.513,20,
518,2007-03-02 15:01:15.230,2007-03-06 13:53:56.617,148,
519,2007-03-03 00:44:12.103,2007-04-13 00:57:21.710,642,
520,2007-03-03 10:06:42.857,2007-03-24 03:26:59.497,499,
521,2007-03-03 11:53:27.153,2007-03-12 18:51:52.713,583,
522,2007-03-03 15:48:29.913,2007-03-29 06:06:03.383,576,
523,2007-03-03 18:04:03.703,2007-04-14 21:14:36.353,472,
524,2007-03-04 17:26:51.277,2007-03-30 20:30:11.487,123,
525,2007-03-04 23:03:10.873,2007-04-08 00:13:41.347,677,
526,2007-03-06 05:58:10.323,2007-04-11 12:37:58.757,250,
527,2007-03-07 07:04:55.037,2007-03-22 15:38:22.543,639,
528,2007-03-07 20:42:46.580,2007-03-23 12:08:10.110,334,
529,2007-03-08 23:51:15.320,2007-03-11 06:04:12.827,685,
530,2007-03-09 20:53:40.340,2007-04-22 23:19:59.483,142,
531,2007-03-09 22:46:44.580,2007-04-05 22:49:29.553,104,
532,2007-03-10 15:09:41.707,2007-04-07 09:07:20.713,123,
533,2007-03-11 16:40:52.890,2007-04-08 04:51:57.807,308,
534,2007-03-13 02:30:16.543,2007-04-13 04:18:43.603,360,
535,2007-03-13 10:47:47.590,2007-04-26 11:48:34.577,155,
536,2007-03-14 10:29:16.403,2007-04-17 03:29:13.777,424,
537,2007-03-14 12:33:31.137,2007-05-01 23:18:01.647,245,
538,2007-03-14 19:24:50.177,2007-04-06 14:45:10.630,505,
539,2007-03-15 11:51:07.990,2007-03-22 20:12:48.420,406,
540,2007-03-16 22:43:27.523,2007-05-04 11:18:05.717,509,
541,2007-03-18 07:10:02.577,2007-04-02 19:33:13.077,492,
542,2007-03-18 11:16:09.480,2007-05-04 11:11:30.573,708,
543,2007-03-19 08:14:28.843,2007-05-04 15:01:50.427,268,
544,2007-03-20 18:14:08.773,2007-04-17 05:49:39.513,534,
545,2007-03-21 07:36:44.160,2007-04-12 09:10:49.430,503,
546,2007-03-21 12:12:34.313,2007-04-26 14:00:47.243,474,
547,2007-03-21 21:22:50.750,2007-04-27 06:51:11.930,526,
548,2007-03-23 11:21:04.830,2007-04-27 06:24:43.773,264,
549,2007-03-24 22:49:35.383,2007-04-08 23:40:26.993,145,
550,2007-03-26 02:20:29.037,2007-03-27 00:08:24.737,282,
551,2007-03-26 21:51:33.543,2007-05-12 16:24:32.137,753,
552,2007-03-27 05:42:48.513,2007-04-19 18:13:40.963,310,
553,2007-03-28 18:22:11.590,2007-04-09 19:39:46.590,364,
554,2007-03-29 16:44:24.330,2007-05-17 15:44:42.577,344,
555,2007-03-31 00:16:18.537,2007-04-09 16:15:10.600,202,
556,2007-03-31 22:04:37.263,2007-05-06 04:46:10.483,642,
557,2007-04-01 00:21:56.607,2007-04-21 02:31:12.557,73,
558,2007-04-01 08:41:54.767,2007-04-30 18:24:37.533,521,
559,2007-04-01 11:41:47.527,2007-04-28 20:29:23.210,167,
560,2007-04-02 09:02:50.453,2007-04-07 00:04:53.173,75,
561,2007-04-02 23:46:44.687,2007-05-07 02:03:17.663,412,
562,2007-04-03 12:57:19.200,2007-05-19 11:08:07.930,762,
563,2007-04-04 22:01:44.020,2007-05-13 04:01:42.510,211,
564,2007-04-06 00:46:42.730,2007-05-02 13:33:08.047,493,
565,2007-04-06 02:56:03.607,2007-04-14 02:02:02.080,208,
566,2007-04-06 20:06:29.157,2007-04-14 04:07:25.633,140,
567,2007-04-08 09:04:25.653,2007-05-18 15:31:39.927,333,
568,2007-04-09 01:12:14.290,2007-05-18 00:13:00.213,550,
569,2007-04-10 11:36:31.317,2007-05-27 13:46:05.840,591,
570,2007-04-11 20:28:11.710,2007-04-25 09:54:56.753,149,
571,2007-04-13 07:22:29.690,2007-04-19 05:09:51.973,450,
572,2007-04-14 00:51:57.600,2007-05-06 19:57:52.880,148,
573,2007-04-15 07:01:33.333,2007-05-13 00:56:18.140,183,
574,2007-04-15 14:54:25.440,2007-04-26 21:52:22.367,185,
575,2007-04-16 13:49:40.687,2007-05-23 02:43:43.340,468,
576,2007-04-16 22:41:13.113,2007-04-18 04:35:13.127,574,
577,2007-04-17 17:08:32.613,2007-05-12 17:59:33.870,205,
578,2007-04-18 22:42:12.300,2007-05-01 20:44:21.860,478,
579,2007-04-19 05:03:08.080,2007-06-05 14:52:12.443,80,
580,2007-04-20 00:41:39.873,2007-05-04 09:17:17.310,496,
581,2007-04-20 07:11:25.710,2007-05-12 21:37:22.453,765,
582,2007-04-21 01:34:00.687,2007-06-02 21:44:43.620,463,
583,2007-04-21 15:12:18.677,2007-04-29 07:24:48.677,132,
584,2007-04-22 10:29:10.767,2007-05-29 01:45:04.980,559,
585,2007-04-23 16:36:23.027,2007-05-20 14:16:43.753,747,
586,2007-04-25 02:40:33.177,2007-05-20 23:34:09.277,574,
587,2007-04-26 05:01:38.077,2007-06-01 20:30:54.573,585,
588,2007-04-26 14:00:00.467,2007-05-25 01:53:13.233,754,
589,2007-04-26 15:41:21.923,2007-05-24 10:45:51.680,550,
590,2007-04-27 00:06:04.993,2007-06-03 04:16:56.010,663,
591,2007-04-28 06:34:38.083,2007-05-19 09:24:51.910,405,
592,2007-04-29 10:08:05.193,2007-05-26 11:33:43.353,384,
593,2007-04-30 15:47:16.253,2007-05-16 11:47:11.520,608,
594,2007-05-01 23:04:17.070,2007-05-26 12:15:23.443,67,
595,2007-05-02 15:26:34.267,2007-06-15 13:28:13.840,624,
596,2007-05-04 01:35:14.603,2007-05-09 01:40:41.467,212,
597,2007-05-04 22:05:31.617,2007-06-19 00:55:56.257,209,
598,2007-05-05 14:30:45.740,2007-05-23 21:02:05.167,279,
599,2007-05-07 00:29:00.750,2007-05-29 07:49:38.480,58,
600,2007-05-07 20:01:44.583,2007-06-09 15:36:03.830,136,
601,2007-05-08 15:48:55.173,2007-05-21 12:17:57.957,701,
602,2007-05-10 01:15:09.377,2007-05-19 08:44:29.860,221,
603,2007-05-11 03:12:54.083,2007-06-21 22:56:58.117,22,
604,2007-05-12 06:14:01.207,2007-06-04 22:52:44.987,730,
605,2007-05-12 23:38:17.690,2007-06-05 22:53:02.517,469,
606,2007-05-13 15:21:31.250,2007-05-15 07:10:36.187,164,
607,2007-05-14 11:24:00.207,2007-06-15 11:10:16.813,563,
608,2007-05-15 09:32:23.897,2007-06-12 23:36:13.463,17,
609,2007-05-16 13:19:39.283,2007-07-01 23:58:09.767,83,
610,2007-05-17 22:38:17.297,2007-07-01 16:34:12.580,463,
611,2007-05-17 23:21:24.333,2007-06-26 12:31:31.967,385,
612,2007-05-18 10:57:49.650,2007-06-03 17:50:51.333,456,
613,2007-05-20 00:31:49.553,2007-06-02 12:01:37.323,408,
614,2007-05-20 10:59:48.493,2007-05-25 00:18:50.093,41,
615,2007-05-21 17:04:25.487,2007-06-27 08:58:12.847,760,
616,2007-05-22 12:37:44.140,2007-06-13 18:40:51.420,717,
617,2007-05-23 23:25:52.440,2007-06-15 06:39:27.170,54,
618,2007-05-24 17:27:06.693,2007-07-13 14:33:57.920,750,
619,2007-05-26 00:59:18.947,2007-06-22 00:19:21.880,684,
620,2007-05-27 14:54:46.867,2007-07-13 19:34:53.913,30,
621,2007-05-27 20:54:48.310,2007-06-30 08:35:00.553,105,
622,2007-05-29 02:20:18.780,2007-07-07 13:09:44.957,594,
623,2007-05-30 07:16:55.930,2007-07-13 01:58:02.103,463,
624,2007-05-30 14:59:13.713,2007-06-23 01:49:48.147,319,
625,2007-05-30 23:57:38.510,2007-06-04 08:01:23.883,185,
626,2007-06-01 03:26:38.310,2007-06-06 00:27:01.020,217,
627,2007-06-02 10:37:32.040,2007-06-15 11:47:24.170,66,
628,2007-06-02 15:37:32.480,2007-06-14 08:44:21.177,21,
629,2007-06-03 02:32:23.837,2007-06-30 03:53:20.183,447,
630,2007-06-03 21:26:17.397,2007-07-02 08:55:42.620,621,
631,2007-06-04 03:15:27.123,2007-07-07 22:55:32.603,68,
632,2007-06-05 16:10:39.173,2007-06-08 20:16:49.327,739,
633,2007-06-06 19:37:44.733,2007-06-12 11:46:49.737,493,
634,2007-06-08 04:04:43.753,2007-06-27 03:55:34.847,496,
635,2007-06-09 07:41:29.187,2007-07-17 02:45:16.553,422,
636,2007-06-10 10:45:57.210,2007-07-27 06:56:31.937,113,
637,2007-06-11 17:57:32.300,2007-06-18 02:29:33.230,44,
638,2007-06-12 08:14:00.590,2007-06-12 14:41:09.797,21,
639,2007-06-12 15:27:53.633,2007-07-21 03:48:01.667,388,
640,2007-06-13 22:09:43.873,2007-06-14 11:48:12.647,774,
641,2007-06-14 11:14:27.707,2007-07-31 09:50:34.093,298,
642,2007-06-14 17:12:13.647,2007-07-19 14:15:17.217,576,
643,2007-06-15 13:13:43.813,2007-06-25 10:15:18.310,13,
644,2007-06-16 15:16:58.497,2007-07-12 14:13:37.307,156,
645,2007-06-17 11:57:05.123,2007-06-28 22:37:44.587,201,
646,2007-06-18 23:49:34.193,2007-07-05 16:04:06.633,580,
647,2007-06-20 07:06:11.797,2007-07-07 12:26:14.543,770,
648,2007-06-20 18:14:44.257,2007-07-16 14:31:39.960,502,
649,2007-06-21 14:37:34.970,2007-08-04 22:57:31.383,524,
650,2007-06-23 00:19:44.933,2007-08-05 17:11:24.380,651,
651,2007-06-23 01:25:26.503,2007-06-23 22:22:50.750,592,
652,2007-06-23 06:36:56.273,2007-07-24 03:27:45.977,71,
653,2007-06-24 05:39:33.967,2007-06-25 18:08:07.600,268,
654,2007-06-25 07:52:32.477,2007-08-05 01:23:53.387,37,
655,2007-06-26 03:52:00.527,2007-07-28 08:45:00.277,748,
656,2007-06-27 04:39:16.570,2007-07-02 11:12:34.753,585,
657,2007-06-27 22:36:33.793,2007-07-20 14:50:10.530,311,
658,2007-06-28 01:40:41.273,2007-08-16 19:12:50.687,337,
659,2007-06-29 11:18:53.043,2007-08-08 23:12:22.650,485,
660,2007-06-29 16:06:47.563,2007-07-31 16:06:14.643,299,
661,2007-06-30 19:33:54.913,2007-07-06 20:29:25.103,312,
662,2007-07-01 14:10:35.077,2007-07-27 10:59:58.003,289,
663,2007-07-02 23:04:38.903,2007-07-23 21:24:49.130,446,
664,2007-07-03 08:24:45.477,2007-08-11 04:22:43.913,607,
665,2007-07-03 16:43:37.087,2007-07-10 00:47:30.063,443,
666,2007-07-04 06:49:42.567,2007-08-04 08:17:46.110,244,
667,2007-07-04 14:46:57.717,2007-07-23 15:07:12.737,252,
668,2007-07-06 00:20:13.497,2007-07-22 06:19:24.667,261,
669,2007-07-07 09:53:26.400,2007-08-02 08:15:37.283,480,
670,2007-07-08 09:09:00.680,2007-08-09 17:06:13.367,245,
671,2007-07-09 01:10:33.433,2007-08-23 21:13:37.797,168,
672,2007-07-09 19:04:19.457,2007-08-02 04:23:40.897,476,
673,2007-07-11 04:51:24.103,2007-08-16 06:32:05.233,441,
674,2007-07-12 13:52:58.257,2007-07-25 15:57:04.703,294,
675,2007-07-12 16:48:41.673,2007-08-18 08:39:24.270,531,
676,2007-07-12 18:37:07.963,2007-08-30 21:35:26.570,226,
677,2007-07-13 15:58:13.657,2007-08-31 07:48:01.403,538,
678,2007-07-14 15:12:36.327,2007-07-28 04:02:40.663,107,
679,2007-07-15 14:10:01.440,2007-08-12 13:30:38.143,88,
680,2007-07-16 21:57:39.227,2007-08-05 10:30:10.843,148,
681,2007-07-17 07:07:22.100,2007-07-23 11:11:30.733,68,
682,2007-07-17 23:35:08.623,2007-07-20 13:20:57.540,543,
683,2007-07-19 01:19:27.260,2007-07-30 00:07:59.157,86,
684,2007-07-19 07:00:23.447,2007-08-08 13:58:47.767,497,
685,2007-07-20 18:08:33.300,2007-09-03 21:52:24.640,331,
686,2007-07-21 01:48:45.850,2007-07-27 13:25:51.473,217,
687,2007-07-22 09:03:53.430,2007-08-31 14:48:37.493,251,
688,2007-07-23 20:02:59.107,2007-08-20 09:27:02.283,773,
689,2007-07-24 18:44:24.887,2007-08-24 02:31:32.007,155,
690,2007-07-25 14:00:39.490,2007-08-16 17:24:14.520,571,
691,2007-07-25 14:46:37.057,2007-08-02 23:13:16.727,506,
692,2007-07-25 19:00:43.757,2007-08-05 05:03:24.133,358,
693,2007-07-25 22:08:52.910,2007-08-07 11:34:36.650,204,
694,2007-07-26 03:22:49.207,2007-08-16 12:41:16.463,236,
695,2007-07-26 07:18:14.093,2007-08-20 10:32:31.983,143,
696,2007-07-26 08:47:11.043,2007-08-11 09:48:51.947,647,
697,2007-07-27 15:06:12.690,2007-08-08 18:26:58.120,461,
698,2007-07-29 02:01:58.200,2007-09-03 12:03:22.923,138,
699,2007-07-29 08:56:06.347,2007-08-04 10:48:08.757,600,
700,2007-07-29 11:10:52.320,2007-08-26 18:12:30.543,125,
701,2007-07-30 13:29:56.340,2007-09-14 01:26:25.147,57,
702,2007-07-31 13:36:51.543,2007-09-13 21:55:20.640,684,
703,2007-08-01 15:50:33.303,2007-09-06 14:00:09.253,94,
704,2007-08-02 23:35:08.243,2007-09-10 01:21:13.447,174,
705,2007-08-03 21:38:13.890,2007-09-12 22:37:08.283,25,
706,2007-08-04 16:30:37.143,2007-09-22 03:54:25.813,761,
707,2007-08-04 20:56:57.333,2007-08-30 05:09:43.630,126,
708,2007-08-05 03:47:36.750,2007-08-11 10:28:49.997,408,
709,2007-08-05 09:22:16.947,2007-08-26 18:59:48.277,663,
710,2007-08-06 13:25:55.743,2007-09-13 22:25:33.547,648,
711,2007-08-07 10:00:50.337,2007-09-01 01:39:12.383,150,
712,2007-08-08 22:25:01.370,2007-09-12 00:00:03.833,536,
713,2007-08-10 06:14:38.273,2007-09-22 17:57:53.577,184,
714,2007-08-11 18:29:12.523,2007-09-21 02:03:38.870,425,
715,2007-08-12 22:07:26.677,2007-09-30 02:28:11.290,540,
716,2007-08-13 09:10:23.020,2007-09-17 10:10:11.733,727,
717,2007-08-14 17:49:11.573,2007-09-14 04:50:28.663,37,
718,2007-08-15 01:02:08.967,2007-09-16 14:45:49.520,685,
719,2007-08-15 22:02:32.323,2007-09-22 13:14:03.593,505,
720,2007-08-17 06:24:26.777,2007-09-08 11:32:05.247,361,
721,2007-08-18 16:42:16.937,2007-09-04 07:22:02.677,125,
722,2007-08-19 17:22:38.880,2007-09-22 07:29:03.983,11,
723,2007-08-21 05:35:52.140,2007-09-21 15:37:33.797,535,
724,2007-08-21 11:52:43.203,2007-10-04 08:54:53.683,601,
725,2007-08-22 05:41:31.337,2007-09-15 07:30:12.960,412,
726,2007-08-22 12:27:15.950,2007-09-30 00:32:05.780,426,
727,2007-08-22 22:50:42.703,2007-09-07 23:04:04.040,569,
728,2007-08-24 09:04:50.150,2007-09-06 04:48:02.950,344,
729,2007-08-24 09:10:06.167,2007-09-20 20:23:53.743,188,
730,2007-08-25 07:38:40.527,2007-10-05 06:05:03.043,315,
731,2007-08-26 12:14:46.680,2007-09-09 00:27:36.647,339,
732,2007-08-27 00:44:36.537,2007-09-20 15:04:42.217,566,
733,2007-08-28 06:07:00.463,2007-09-30 09:24:54.030,480,
734,2007-08-29 12:33:44.400,2007-09-23 09:39:55.287,372,
735,2007-08-30 05:50:26.480,2007-10-16 05:47:30.560,12,
736,2007-08-31 01:37:38.880,2007-09-27 00:30:26.940,184,
737,2007-08-31 07:38:38.333,2007-10-19 07:50:20.043,72,
738,2007-08-31 20:57:29.980,2007-09-07 05:50:22.100,638,
739,2007-09-01 15:18:49.447,2007-09-18 21:20:17.800,738,
740,2007-09-02 10:40:29.627,2007-10-21 03:30:48.073,428,
741,2007-09-03 02:32:14.170,2007-10-06 08:17:41.657,406,
742,2007-09-04 05:18:28.300,2007-10-11 02:22:47.270,104,
743,2007-09-04 13:50:44.520,2007-09-16 12:38:57.127,402,
744,2007-09-05 22:13:19.933,2007-10-16 10:12:42.157,335,
745,2007-09-07 08:01:15.537,2007-09-29 07:12:05.280,252,
746,2007-09-08 04:05:04.367,2007-09-10 17:14:01.827,736,
747,2007-09-09 02:54:48.840,2007-10-26 02:04:28.223,191,
748,2007-09-10 06:05:12.810,2007-10-26 19:42:06.247,713,
749,2007-09-11 10:42:17.860,2007-09-21 05:48:10.693,665,
750,2007-09-12 22:30:26.257,2007-10-21 04:55:42.697,636,
751,2007-09-12 23:54:43.357,2007-09-21 15:13:21.790,101,
752,2007-09-14 11:00:22.887,2007-10-22 08:02:10.547,480,
753,2007-09-15 00:59:15.830,2007-10-27 05:06:33.323,461,
754,2007-09-15 02:53:57.980,2007-10-07 20:56:53.770,749,
755,2007-09-15 09:06:57.307,2007-09-26 21:05:13.153,321,
756,2007-09-15 14:21:23.023,2007-10-29 15:37:23.790,198,
757,2007-09-16 17:20:59.097,2007-10-30 12:22:28.303,376,
758,2007-09-17 02:55:36.007,2007-09-19 11:46:11.720,560,
759,2007-09-17 11:15:00.797,2007-10-14 02:28:16.627,40,
760,2007-09-18 01:03:29.360,2007-10-31 00:57:00.680,414,
761,2007-09-18 15:24:29.673,2007-09-22 05:53:46.843,773,
762,2007-09-19 01:24:16.313,2007-09-26 03:42:57.147,650,
763,2007-09-20 11:26:22.400,2007-10-10 20:22:59.640,708,
764,2007-09-20 18:41:24.563,2007-10-31 15:29:11.980,588,
765,2007-09-22 01:54:39.393,2007-10-17 03:40:57.093,190,
766,2007-09-22 18:05:15.590,2007-10-30 17:35:08.507,659,
767,2007-09-23 02:08:59.143,2007-09-27 11:52:12.060,41,
768,2007-09-23 06:47:43.720,2007-10-09 02:14:49.860,342,
769,2007-09-24 14:09:07.837,2007-10-08 22:18:09.963,100,
770,2007-09-25 12:01:34.220,2007-10-10 00:40:17.243,264,
771,2007-09-26 05:57:06.110,2007-10-24 01:19:15.247,377,
772,2007-09-27 16:29:47.783,2007-10-30 12:47:57.360,191,
773,2007-09-28 06:54:19.833,2007-10-10 09:58:13.920,402,
774,2007-09-29 10:08:04.300,2007-11-03 12:14:59.697,770,
775,2007-09-30 06:21:58.010,2007-11-16 22:06:59.793,58,
776,2007-09-30 16:00:46.140,2007-10-08 15:01:35.740,300,
777,2007-10-01 17:43:08.463,2007-11-16 04:50:09.780,680,
778,2007-10-02 13:53:01.290,2007-11-19 08:18:14.483,12,
779,2007-10-02 18:37:59.013,2007-10-11 02:14:19.640,188,
780,2007-10-04 04:16:24.363,2007-10-17 01:11:37.100,295,
781,2007-10-04 11:36:26.590,2007-11-01 14:00:15.037,32,
782,2007-10-05 09:17:06.907,2007-10-29 16:31:10.207,497,
783,2007-10-06 18:52:12.287,2007-11-14 21:47:06.577,463,
784,2007-10-08 00:31:39.807,2007-11-01 05:42:59.587,154,
785,2007-10-09 10:15:44.683,2007-11-15 00:10:20.347,29,
786,2007-10-10 20:57:11.500,2007-11-19 09:31:14.857,534,
787,2007-10-12 01:41:03.907,2007-11-26 12:19:58.617,345,
788,2007-10-12 02:41:46.397,2007-11-22 21:17:26.680,411,
789,2007-10-13 13:21:15.433,2007-11-05 19:23:55.397,583,
790,2007-10-14 22:52:44.170,2007-11-08 18:15:10.290,677,
791,2007-10-15 15:40:29.707,2007-11-16 09:04:24.847,627,
792,2007-10-16 15:44:14.513,2007-11-20 23:54:01.140,471,
793,2007-10-17 16:49:56.723,2007-10-26 22:42:42.797,536,
794,2007-10-18 17:34:37.747,2007-11-02 19:45:29.567,556,
795,2007-10-19 06:25:56.530,2007-11-22 01:35:10.953,682,
796,2007-10-20 01:26:36.053,2007-11-29 19:00:08.070,538,
797,2007-10-20 14:24:44.210,2007-11-19 13:52:08.787,722,
798,2007-10-20 16:34:00.157,2007-11-18 06:31:55.160,471,
799,2007-10-20 19:49:19.520,2007-11-29 14:51:19.593,122,
800,2007-10-21 17:57:20.783,2007-11-28 07:43:18.103,577,
