1154	248	8	5	.0000
1155	248	11	4	.0000
1156	248	16	2	.0000
1157	249	15	5	.0800
1158	249	64	2	.2800
1159	249	30	5	.2200
1160	249	22	3	.2100
1161	249	65	2	.0200
1162	249	14	4	.2700
1163	249	53	1	.3900
1164	249	62	4	.3800
1165	249	7	1	.3200
1166	249	61	4	.3700
1167	249	8	2	.4000
1168	249	60	5	.3600
1169	249	29	3	.2300
1170	249	11	6	.1300
1171	249	63	5	.1000
1172	249	38	2	.2700
1173	249	26	3	.2000
1174	249	70	4	.1700
1175	249	56	4	.1800
1176	249	55	5	.0700
1177	249	16	5	.1900
1178	249	12	5	.0100
1179	250	33	4	.3700
1180	250	49	5	.3500
1181	250	15	3	.2200
1182	251	77	4	.0000
1183	251	76	3	.0000
1184	251	43	4	.0000
1185	251	41	5	.0000
1186	251	74	5	.0000
1187	251	78	4	.0000
1188	251	47	4	.0000
1189	251	45	1	.0000
1190	251	9	3	.0000
1191	252	62	6	.0000
1192	252	60	2	.0000
1193	252	58	4	.0000
1194	252	64	2	.0000
1195	252	49	3	.0000
1196	252	56	4	.0000
1197	252	33	2	.0000
1198	252	38	5	.0000
1199	252	70	3	.0000
1200	252	66	3	.0000
1201	252	68	6	.0000
1202	252	61	3	.0000
1203	252	32	1	.0000
1204	252	25	6	.0000
1205	252	26	4	.0000
1206	252	54	1	.0000
1207	253	60	3	.0000
1208	253	58	5	.0000
1209	253	38	2	.0000
1210	253	54	5	.0000
1211	253	25	2	.0000
1212	253	15	5	.0000
1213	253	62	5	.0000
1214	253	12	4	.0000
1215	253	63	2	.0000
1216	253	61	2	.0000
1217	253	11	4	.0000
1218	253	53	2	.0000
1219	253	65	2	.0000
1220	253	70	1	.0000
1221	253	29	5	.0000
1222	254	56	2	.0000
1223	254	32	1	.0000
1224	254	14	3	.0000
1225	254	60	3	.0000
1226	254	16	4	.0000
1227	254	61	1	.0000
1228	254	25	5	.0000
1229	254	55	1	.0000
1230	254	65	3	.0000
1231	254	29	1	.0000
1232	254	7	2	.0000
1233	254	70	4	.0000
1234	254	53	5	.0000
1235	254	8	4	.0000
1236	254	38	4	.0000
1237	254	54	2	.0000
1238	255	76	1	.0000
1239	255	71	2	.0000
1240	255	15	2	.0000
1241	255	72	4	.0000
1242	255	78	5	.0000
1243	255	8	4	.0000
1244	255	77	1	.0000
1245	255	75	4	.0000
1246	255	12	4	.0000
1247	255	7	3	.0000
1248	255	9	4	.0000
1249	255	11	6	.0000
1250	256	78	5	.0000
1251	256	9	2	.0000
1252	256	73	4	.0000
1253	256	76	2	.0000
1254	256	71	3	.0000
1255	257	78	3	.1200
1256	258	75	2	.0000
1257	258	14	2	.0000
1258	258	76	2	.0000
1259	258	8	2	.0000
1260	258	16	2	.0000
1261	258	74	3	.0000
1262	258	45	3	.0000
1263	258	11	1	.0000
1264	258	12	2	.0000
1265	258	73	4	.0000
1266	258	7	3	.0000
1267	258	41	3	.0000
1268	258	72	2	.0000
1269	258	15	3	.0000
1270	259	65	4	.0000
1271	259	63	5	.0000
1272	259	53	5	.0000
1273	259	38	4	.0000
1274	259	29	2	.0000
1275	259	11	2	.0000
1276	259	12	2	.0000
1277	259	54	5	.0000
1278	259	61	3	.0000
1279	259	62	3	.0000
1280	259	58	3	.0000
1281	259	15	6	.0000
1282	259	25	4	.0000
1283	259	70	4	.0000
1284	260	52	1	.0000
1285	261	53	3	.0000
1286	262	52	5	.0000
1287	263	52	5	.0000
1288	264	49	3	.0000
1289	265	51	4	.0000
1290	266	49	5	.0000
1291	267	53	4	.0000
1292	268	78	2	.0000
1293	269	53	4	.0000
1294	270	52	6	.0000
1295	271	60	3	.0000
1296	272	51	1	.0000
1297	273	52	3	.0000
1298	274	53	6	.0000
1299	275	74	1	.0000
1300	276	73	6	.0000
1301	277	66	3	.0000
1302	278	50	3	.0000
1303	279	51	5	.0000
1304	280	49	5	.0000
1305	281	51	3	.0000
1306	282	67	4	.0000
1307	283	53	3	.0000
1308	284	49	5	.0000
1309	285	68	5	.0000
1310	286	71	3	.0000
1311	287	49	3	.0000
1312	288	52	3	.0000
1313	289	49	2	.0000
1314	290	72	3	.0000
1315	291	49	2	.0000
1316	292	50	6	.0000
1317	293	50	4	.0000
1318	294	51	4	.0000
1319	295	70	4	.0000
1320	296	50	3	.0000
1321	297	53	3	.0000
1322	298	71	3	.0000
1323	299	52	2	.0000
1324	300	51	4	.0000
1325	301	75	2	.0000
1326	302	76	3	.0000
1327	303	50	6	.0000
1328	304	51	4	.0000
1329	305	53	3	.0000
1330	306	51	3	.0000
1331	307	78	2	.0000
1332	308	74	3	.0000
1333	309	52	2	.0000
1334	310	52	5	.0000
1335	311	49	5	.0000
1336	312	50	5	.0000
1337	313	53	6	.0000
1338	314	53	1	.0000
1339	315	51	6	.0000
1340	316	51	4	.0000
1341	317	51	5	.0000
1342	318	49	2	.0000
1343	319	51	6	.0000
1344	320	49	3	.0000
1345	321	60	6	.0000
1346	322	78	4	.0000
1347	323	53	6	.0000
1348	324	70	5	.0000
1349	325	53	5	.0000
1350	326	50	5	.0000
1351	327	52	5	.0000
1352	328	49	3	.0000
1353	329	49	1	.0000
1354	330	71	5	.0000
1355	331	51	5	.0000
1356	332	71	2	.0000
1357	333	49	5	.0000
1358	334	50	6	.0000
1359	335	53	1	.0000
1360	336	53	4	.0000
1361	337	51	4	.0000
1362	338	49	2	.0000
1363	339	49	2	.0000
1364	340	75	4	.0000
1365	341	50	2	.0000
1366	342	50	5	.0000
1367	343	52	6	.0000
1368	344	67	2	.0000
1369	345	70	3	.0000
1370	346	49	5	.0000
1371	347	66	3	.0000
1372	348	49	3	.0000
1373	349	59	3	.0000
1374	350	51	4	.0000
1375	351	53	6	.0000
1376	352	49	1	.0000
1377	353	49	2	.0000
1378	354	76	3	.0000
1379	355	51	4	.0000
1380	356	52	2	.0000
1381	357	50	3	.0000
1382	358	77	4	.0000
1383	359	49	6	.0000
1384	360	77	1	.0000
1385	361	49	5	.0000
1386	362	50	2	.0000
1387	363	75	5	.0000
1388	364	52	3	.0000
1389	365	76	6	.0000
1390	366	53	3	.0000
1391	367	53	6	.0000
1392	368	49	1	.0000
1393	369	49	4	.0000
1394	370	51	4	.0000
1395	371	77	6	.0000
1396	372	50	2	.0000
1397	373	52	4	.0000
1398	374	71	4	.0000
1399	375	53	2	.0000
1400	376	52	3	.0000
1401	377	51	3	.0000
1402	378	49	4	.0000
1403	379	63	2	.0000
1404	380	71	3	.0000
1405	381	70	3	.0000
1406	382	78	3	.0000
1407	383	52	4	.0000
1408	384	52	4	.0000
1409	385	50	4	.0000
1410	386	53	4	.0000
1411	387	71	3	.0000
1412	388	52	5	.0000
1413	389	71	3	.0000
1414	390	53	4	.0000
1415	391	53	3	.0000
1416	392	49	2	.0000
1417	393	49	2	.0000
1418	394	53	3	.0000
1419	395	68	1	.0000
1420	396	53	4	.0000
1421	397	49	4	.0000
1422	398	53	5	.0000
1423	399	68	5	.0000
1424	400	77	2	.0000
1425	401	52	6	.0000
1426	402	70	5	.0000
1427	403	49	2	.0000
1428	404	49	3	.0000
1429	405	71	1	.0000
1430	406	49	3	.0000
1431	407	49	5	.0000
1432	408	71	5	.0000
1433	409	49	5	.0000
1434	410	52	4	.0000
1435	411	76	4	.0000
1436	412	76	2	.0000
1437	413	52	4	.0000
1438	414	50	3	.0000
1439	415	78	6	.0000
1440	416	62	2	.1200
1441	416	12	5	.2000
1442	416	70	5	.2500
1443	417	73	6	.0000
1444	417	71	1	.0000
1445	417	77	3	.0000
1446	417	78	4	.0000
1447	417	9	6	.0000
1448	417	10	3	.0000
1449	417	75	6	.0000
1450	417	72	5	.0000
1451	417	76	4	.0000
1452	418	71	4	.0000
1453	418	72	3	.0000
1454	419	58	4	.0000
1455	419	70	5	.0000
1456	419	15	2	.0000
1457	419	8	2	.0000
1458	419	60	6	.0000
1459	419	54	2	.0000
1460	419	62	4	.0000
1461	419	7	2	.0000
1462	420	42	2	.0000
1463	420	43	2	.0000
1464	420	47	6	.0000
1465	420	77	6	.0000
1466	420	72	5	.0000
1467	420	78	6	.0000
1468	420	41	5	.0000
1469	420	71	4	.0000
1470	421	54	2	.0000
1471	421	56	5	.0000
1472	421	70	1	.0000
1473	421	68	3	.0000
1474	421	7	4	.0000
1475	421	29	2	.0000
1476	421	55	5	.0000
1477	421	63	3	.0000
1478	421	8	2	.0000
1479	421	61	4	.0000
1480	421	53	5	.0000
1481	421	32	5	.0000
1482	421	14	1	.0000
1483	421	12	4	.0000
1484	421	25	2	.0000
1485	421	65	4	.0000
1486	421	22	6	.0000
1487	421	16	5	.0000
1488	421	38	5	.0000
1489	421	62	3	.0000
1490	421	30	2	.0000
1491	421	26	2	.0000
1492	421	11	2	.0000
1493	421	60	6	.0000
1494	421	15	2	.0000
1495	421	66	2	.0000
1496	421	64	5	.0000
1497	422	9	5	.0000
1498	423	48	4	.0000
1499	423	15	4	.0000
1500	423	75	3	.0000
1501	423	8	1	.0000
1502	423	43	6	.0000
1503	423	16	4	.0000
1504	423	9	5	.0000
1505	423	14	1	.0000
1506	423	41	3	.0000
1507	423	72	4	.0000
1508	423	12	4	.0000
1509	423	76	3	.0000
1510	423	77	2	.0000
1511	423	74	5	.0000
1512	423	45	3	.0000
1513	423	7	4	.0000
1514	424	72	2	.0000
1515	425	58	4	.0000
1516	425	15	4	.0000
1517	425	12	5	.0000
1518	425	70	3	.0000
1519	426	78	4	.0000
1520	426	72	5	.0000
1521	427	62	1	.0000
1522	427	54	2	.0000
1523	427	16	1	.0000
1524	427	61	3	.0000
1525	427	12	4	.0000
1526	427	25	2	.0000
1527	427	8	6	.0000
1528	427	53	6	.0000
1529	427	29	5	.0000
1530	427	63	5	.0000
1531	427	38	1	.0000
1532	427	32	5	.0000
1533	427	15	3	.0000
1534	427	60	3	.0000
1535	427	66	4	.0000
1536	427	11	2	.0000
1537	427	58	4	.0000
1538	427	7	4	.0000
1539	427	68	3	.0000
1540	427	70	2	.0000
1541	427	55	4	.0000
1542	428	71	4	.0000
1543	428	41	2	.0000
1544	428	9	6	.0000
1545	428	73	2	.0000
1546	428	75	3	.0000
1547	428	76	4	.0000
1548	428	72	2	.0000
1549	428	8	4	.0000
1550	428	74	5	.0000
1551	428	14	5	.0000
1552	428	43	4	.0000
1553	428	78	5	.0000
1554	428	48	4	.0000
1555	428	15	1	.0000
1556	428	12	3	.0000
1557	428	7	3	.0000
1558	428	47	5	.0000
1559	428	11	5	.0000
1560	428	16	3	.0000
1561	428	45	2	.0000
1562	428	42	6	.0000
1563	429	49	5	.0000
1564	429	33	4	.0000
1565	430	64	5	.0000
1566	431	70	3	.0000
1567	431	62	2	.0000
1568	431	60	3	.0000
1569	432	61	4	.0000
1570	432	14	5	.0000
1571	432	15	3	.0000
1572	432	58	5	.0000
1573	432	11	1	.0000
1574	432	8	3	.0000
1575	432	16	3	.0000
1576	432	29	2	.0000
1577	432	7	4	.0000
1578	432	25	3	.0000
1579	432	12	4	.0000
1580	432	54	4	.0000
1581	432	62	6	.0000
1582	433	32	4	.0000
1583	433	16	3	.0000
1584	433	11	5	.0000
1585	433	56	5	.0000
1586	433	55	6	.0000
1587	433	7	2	.0000
1588	433	8	4	.0000
1589	434	70	2	.0000
1590	434	65	1	.0000
1591	434	38	3	.0000
1592	434	62	5	.0000
1593	434	60	3	.0000
1594	434	25	3	.0000
1595	434	12	6	.0000
1596	434	58	5	.0000
1597	435	54	2	.0000
1598	435	30	2	.0000
1599	435	56	2	.0000
1600	435	55	2	.0000
1601	435	62	6	.0000
1602	435	63	4	.0000
1603	435	8	3	.0000
1604	435	26	5	.0000
1605	435	11	5	.0000
1606	435	68	3	.0000
1607	435	12	4	.0000
1608	435	70	2	.0000
1609	435	60	4	.0000
1610	435	15	6	.0000
1611	435	58	3	.0000
1612	435	38	3	.0000
1613	435	7	6	.0000
1614	435	14	6	.0000
1615	435	16	3	.0000
1616	436	71	4	.0000
1617	437	73	6	.0000
1618	437	72	3	.0000
1619	437	74	5	.0000
1620	437	75	4	.0000
1621	437	77	4	.0000
1622	437	43	2	.0000
1623	437	41	1	.0000
1624	437	48	5	.0000
1625	437	42	2	.0000
1626	438	77	6	.2300
1627	438	71	2	.0300
1628	439	54	2	.0000
1629	439	60	6	.0000
1630	439	62	2	.0000
1631	439	8	4	.0000
1632	439	15	5	.0000
1633	439	11	4	.0000
1634	439	61	3	.0000
1635	439	70	2	.0000
1636	439	58	6	.0000
1637	439	25	5	.0000
1638	439	7	2	.0000
1639	439	29	2	.0000
1640	440	73	2	.0000
1641	440	75	3	.0000
1642	440	72	5	.0000
1643	440	71	4	.0000
1644	440	9	2	.0200
1645	440	77	2	.0000
1646	441	16	3	.0000
1647	441	55	3	.0000
1648	441	56	3	.0000
1649	441	65	3	.0000
1650	441	53	6	.0000
1651	441	63	4	.0000
1652	442	9	1	.0000
1653	442	78	1	.0000
1654	442	48	2	.0000
1655	442	47	3	.0000
1656	442	76	3	.0000
1657	442	74	5	.0000
1658	442	43	6	.0000
1659	442	45	3	.0000
1660	442	77	2	.0500
1661	442	16	4	.0000
1662	442	73	5	.0000
1663	442	8	2	.0000
1664	442	15	5	.0000
1665	442	14	5	.0000
1666	442	71	2	.0000
1667	442	41	3	.0000
1668	442	12	3	.0000
1669	442	75	2	.0000
1670	442	11	4	.0000
1671	442	72	2	.0000
1672	442	7	5	.0000
1673	443	29	2	.0000
1674	443	61	4	.0000
1675	443	49	3	.0000
1676	443	25	4	.0000
1677	444	58	5	.0000
1678	444	62	5	.0000
1679	444	15	4	.0000
1680	444	70	2	.0000
1681	444	60	4	.0000
1682	445	70	5	.0000
1683	445	62	2	.0000
1684	445	60	2	.0000
1685	445	15	5	.0000
1686	445	12	4	.0000
1687	446	73	1	.0000
1688	446	72	4	.0000
1689	447	73	3	.0000
1690	447	10	4	.0000
1691	447	75	2	.0000
1692	447	77	3	.0000
1693	448	63	4	.0000
1694	449	70	3	.0000
1695	449	65	6	.0000
1696	449	66	3	.0000
1697	449	63	5	.0000
1698	449	60	5	.0000
1699	449	61	6	.0000
1700	449	56	1	.0000
1701	449	58	2	.0000
1702	449	54	2	.0000
1703	449	49	5	.0000
1704	449	22	2	.0000
1705	449	26	4	.0000
1706	449	30	3	.0000
1707	449	32	5	.0000
1708	449	33	4	.0000
1709	449	14	4	.0000
1710	449	15	4	.0000
1711	449	16	4	.0000
1712	449	11	4	.0000
1713	449	7	4	.0000
1714	449	8	3	.0000
1715	450	60	4	.0000
1716	450	58	3	.0000
1717	451	65	6	.0000
1718	451	62	4	.0000
1719	451	61	4	.0000
1720	451	70	5	.0000
1721	451	38	5	.0000
1722	451	15	2	.0000
1723	451	7	4	.0000
1724	451	53	2	.0000
1725	451	54	4	.0000
1726	451	60	4	.0000
1727	451	11	3	.0000
1728	451	58	4	.0000
1729	451	12	4	.0000
1730	451	25	5	.0000
1731	451	29	1	.0000
1732	452	65	4	.0000
1733	452	29	4	.0000
1734	452	14	2	.0000
1735	452	15	2	.0000
1736	452	60	2	.0000
1737	452	70	3	.0000
1738	452	62	6	.0000
1739	452	58	2	.0000
1740	452	11	6	.0000
1741	452	16	1	.0000
1742	452	8	6	.0000
1743	452	38	4	.0000
1744	452	63	2	.0000
1745	452	68	6	.0000
1746	452	56	2	.0000
1747	452	54	5	.0000
1748	452	66	4	.0000
1749	452	61	5	.0000
1750	452	12	4	.0000
1751	452	25	2	.0000
1752	452	32	2	.0000
1753	452	64	3	.0000
1754	453	54	4	.0000
1755	453	16	3	.0000
1756	453	62	5	.0000
1757	453	56	4	.0000
1758	453	55	5	.0000
1759	453	32	2	.0000
1760	453	8	3	.0000
1761	453	65	2	.0000
1762	453	66	5	.0000
1763	453	61	5	.0000
1764	453	12	1	.0000
1765	453	38	2	.0000
1766	453	25	3	.0000
1767	453	15	4	.0000
1768	453	7	1	.0000
1769	453	64	2	.0000
1770	453	29	3	.0000
1771	453	58	5	.0000
1772	453	14	6	.0000
1773	454	71	4	.0000
1774	454	74	2	.0000
1775	454	75	3	.0000
1776	454	76	6	.0000
1777	454	72	5	.0000
1778	455	75	2	.0000
1779	455	9	5	.0000
1780	455	7	6	.0000
1781	455	74	3	.0000
1782	455	12	6	.0000
1783	455	77	4	.0000
1784	455	71	2	.0000
1785	455	11	3	.0000
1786	455	47	3	.0000
1787	455	15	5	.0000
1788	455	43	1	.0000
1789	455	16	2	.0000
1790	455	48	5	.0000
1791	455	78	1	.0000
1792	455	42	3	.0000
1793	456	33	2	.3300
1794	456	60	5	.0200
1795	456	25	6	.0900
1796	456	32	6	.1600
1797	456	62	5	.3200
1798	456	56	5	.0900
1799	456	38	3	.0200
1800	456	70	2	.0200
1801	456	55	5	.1900
1802	456	29	2	.3100
1803	456	64	3	.0800
1804	456	12	5	.0000
1805	456	63	4	.2500
1806	456	68	4	.3000
1807	456	53	4	.2900
1808	456	30	4	.3600
1809	456	65	4	.3600
1810	456	66	4	.2500
1811	456	61	5	.0300
1812	456	58	2	.1300
1813	456	54	2	.3100
1814	456	49	2	.3600
1815	457	77	5	.0000
1816	457	47	1	.0000
1817	457	43	5	.0000
1818	457	7	4	.0000
1819	457	8	2	.0000
1820	457	75	2	.0000
1821	457	71	4	.0000
1822	457	16	3	.0000
1823	457	74	3	.0000
1824	457	48	2	.0000
1825	457	78	3	.0000
1826	457	42	3	.0000
1827	457	12	5	.0000
1828	457	73	1	.0000
1829	457	41	2	.0000
1830	457	11	4	.0000
1831	457	72	1	.0000
1832	457	45	5	.0000
1833	457	14	4	.0000
1834	458	9	3	.0000
1835	458	72	5	.0000
1836	458	71	1	.0000
1837	458	77	5	.0000
1838	458	78	3	.0000
1839	458	73	1	.0000
1840	459	70	4	.3700
1841	459	54	4	.0100
1842	459	68	3	.0100
1843	459	56	5	.1800
1844	459	53	6	.3900
1845	459	55	5	.2900
1846	459	64	3	.1600
1847	459	60	2	.3600
1848	459	38	2	.3000
1849	459	61	2	.3600
1850	459	32	2	.2100
1851	459	62	6	.3900
1852	459	65	2	.1600
1853	459	66	3	.2300
1854	459	25	1	.3100
1855	459	63	4	.0700
1856	460	62	2	.0000
1857	460	61	2	.0000
1858	460	58	1	.0000
1859	461	9	5	.0000
1860	461	11	1	.0000
1861	461	12	1	.0000
1862	461	71	2	.0000
1863	461	73	6	.0000
1864	461	72	5	.0000
1865	461	7	4	.0000
1866	461	74	3	.0000
1867	461	78	2	.0000
1868	461	8	4	.0000
1869	461	77	2	.0000
1870	462	7	5	.0000
1871	462	8	4	.0000
1872	462	14	6	.0000
1873	462	42	4	.0000
1874	462	72	5	.0000
1875	462	75	3	.0000
1876	462	76	1	.0000
1877	462	73	2	.0000
1878	462	48	4	.0000
1879	462	47	5	.0000
1880	462	43	3	.0000
1881	462	12	3	.0000
1882	462	11	2	.0000
1883	462	15	1	.0000
1884	462	16	2	.0000
1885	463	42	5	.0000
1886	463	48	5	.0000
1887	463	71	4	.0000
1888	463	41	3	.0000
1889	463	78	3	.0000
1890	463	74	3	.0000
1891	463	45	1	.0000
1892	463	43	3	.0000
1893	463	72	3	.0000
1894	463	9	2	.0000
1895	463	76	3	.0000
1896	463	73	1	.0000
1897	463	47	5	.0000
1898	463	77	4	.0000
1899	464	77	5	.0000
1900	464	71	6	.0000
1901	465	55	3	.1100
1902	466	63	4	.0000
1903	466	61	4	.0000
1904	466	16	4	.0000
1905	466	58	1	.0000
1906	466	14	4	.0000
1907	466	22	3	.0000
1908	466	53	2	.0000
1909	466	11	1	.0000
1910	466	68	3	.0000
1911	466	30	3	.0000
1912	466	60	3	.0000
1913	466	29	1	.0000
1914	466	56	2	.0000
1915	466	7	5	.0000
1916	466	66	2	.0000
1917	466	64	5	.0000
1918	466	65	4	.0000
1919	466	25	3	.0000
1920	466	8	2	.0000
1921	466	32	4	.0000
1922	466	12	3	.0000
1923	467	12	3	.0000
1924	467	58	4	.0000
1925	467	62	5	.0000
1926	468	76	4	.0000
1927	468	9	5	.0000
1928	468	71	4	.0000
1929	468	72	3	.0000
1930	468	77	2	.0000
1931	468	10	3	.0000
1932	468	73	4	.0000
1933	469	74	3	.0000
1934	469	48	2	.0000
1935	469	42	4	.0000
1936	469	47	4	.0000
1937	469	7	5	.0000
1938	469	11	4	.0000
1939	469	78	3	.0000
1940	469	8	3	.0000
1941	469	76	3	.0000
1942	469	12	1	.0000
1943	469	77	6	.0000
1944	469	75	5	.0000
1945	469	15	2	.0000
1946	469	16	1	.0000
1947	469	72	1	.0000
1948	469	9	2	.0000
1949	469	41	5	.0000
1950	469	73	4	.0000
1951	469	45	5	.0000
1952	469	14	5	.0000
1953	469	71	5	.0000
1954	469	43	3	.0000
1955	470	75	2	.0000
1956	470	74	2	.0000
1957	470	73	2	.0000
1958	470	71	3	.0000
1959	470	8	2	.0000
1960	470	11	4	.0000
1961	470	15	1	.0000
1962	470	78	5	.0000
1963	470	72	4	.0000
1964	470	7	2	.0000
1965	470	12	5	.0000
1966	471	65	3	.0800
1967	471	11	5	.1500
1968	471	62	5	.3900
1969	471	55	6	.2300
1970	471	22	2	.2400
1971	471	61	3	.1300
1972	471	15	5	.0900
1973	471	30	4	.1800
1974	471	64	5	.3500
1975	471	29	2	.2100
1976	471	63	4	.1900
1977	471	66	3	.0600
1978	471	68	4	.2900
1979	471	14	4	.4000
1980	471	38	5	.1300
1981	471	7	1	.0300
1982	471	32	4	.1600
1983	471	49	3	.2200
1984	471	54	5	.2100
1985	471	60	5	.0900
1986	471	16	5	.2500
1987	471	53	1	.0500
1988	471	70	2	.2200
1989	471	56	5	.1900
1990	471	58	4	.0900
1991	471	26	6	.0800
1992	471	33	3	.1900
1993	471	25	2	.0100
1994	471	8	3	.1500
1995	471	12	6	.0200
1996	472	71	1	.0000
1997	472	76	3	.0000
1998	472	47	4	.0000
1999	472	9	6	.0000
2000	472	78	5	.0000
2001	472	11	1	.0000
2002	472	48	2	.0000
2003	472	75	5	.0000
2004	472	43	4	.0000
2005	473	9	4	.0100
2006	473	7	4	.1800
2007	473	76	4	.0200
2008	473	8	5	.1400
2009	473	73	3	.2600
2010	473	16	3	.2100
2011	473	71	2	.0600
2012	473	78	3	.1600
2013	473	72	2	.4000
2014	473	77	5	.0200
2015	474	78	3	.0000
2016	475	56	2	.0000
2017	475	66	6	.0000
2018	475	64	1	.0000
2019	475	55	2	.0000
2020	475	54	2	.0000
2021	475	68	6	.0000
2022	475	61	3	.0000
2023	475	63	2	.0000
2024	475	70	5	.0000
2025	475	53	3	.0000
2026	475	7	6	.0000
2027	475	29	5	.0000
2028	475	62	5	.0000
2029	475	38	2	.0000
2030	475	60	1	.0000
2031	475	65	4	.0000
2032	475	25	1	.0000
2033	476	49	2	.0000
2034	477	49	3	.0000
2035	478	50	2	.0000
2036	479	53	6	.0000
2037	480	49	3	.0000
2038	481	50	1	.0000
2039	482	50	5	.0000
2040	483	52	2	.0000
2041	484	52	2	.0000
2042	485	52	4	.0000
2043	486	51	3	.0000
2044	487	49	4	.0000
2045	488	52	1	.0000
2046	489	49	1	.0000
2047	490	49	2	.0000
2048	491	51	1	.0000
2049	492	51	5	.0000
2050	493	63	3	.0000
2051	494	73	3	.0000
2052	495	51	1	.0000
2053	496	50	5	.0000
2054	497	52	3	.0000
2055	498	73	4	.0000
2056	499	53	3	.0000
2057	500	50	5	.0000
2058	501	50	5	.0000
2059	502	51	2	.0000
2060	503	53	2	.0000
2061	504	50	4	.0000
2062	505	53	3	.0000
2063	506	49	3	.0000
2064	507	52	3	.0000
2065	508	68	2	.0000
2066	509	53	3	.0000
2067	510	52	1	.0000
2068	511	50	1	.0000
2069	512	53	2	.0000
2070	513	52	4	.0000
2071	514	68	4	.0000
2072	515	51	2	.0000
2073	516	50	1	.0000
2074	517	52	5	.0000
2075	518	53	4	.0000
2076	519	77	5	.0000
2077	520	51	2	.0000
2078	521	77	2	.0000
2079	522	74	1	.0000
2080	523	51	4	.0000
2081	524	49	3	.0000
2082	525	49	1	.0000
2083	526	53	2	.0000
2084	527	49	2	.0000
2085	528	74	4	.0000
2086	529	52	2	.0000
2087	530	66	4	.0000
2088	531	60	5	.0000
2089	532	75	4	.0000
2090	533	49	1	.0000
2091	534	51	5	.0000
2092	535	51	5	.0000
2093	536	49	3	.0000
2094	537	52	3	.0000
2095	538	53	4	.0000
2096	539	51	2	.0000
2097	540	49	2	.0000
2098	541	52	2	.0000
2099	542	50	2	.0000
2100	543	52	4	.0000
2101	544	50	5	.0000
2102	545	51	5	.0000
2103	546	67	3	.0000
2104	547	51	6	.0000
2105	548	74	3	.0000
2106	549	52	6	.0000
2107	550	74	2	.0000
2108	551	50	3	.0000
2109	552	49	3	.0000
2110	553	52	1	.0000
2111	554	51	2	.0000
2112	555	49	3	.0000
2113	556	50	4	.0000
2114	557	51	5	.0000
2115	558	53	2	.0000
2116	559	49	2	.0000
2117	560	50	3	.0000
2118	561	68	5	.0000
2119	562	72	5	.0000
2120	563	53	3	.0000
2121	564	50	3	.0000
2122	565	49	6	.0000
2123	566	53	4	.0000
2124	567	60	5	.0000
2125	568	52	6	.0000
2126	569	76	5	.0000
2127	570	71	2	.0000
2128	571	71	2	.0000
2129	572	51	4	.0000
2130	573	66	2	.0000
2131	574	51	5	.0000
2132	575	49	4	.0000
2133	576	51	5	.0000
2134	577	52	1	.0000
2135	578	51	2	.0000
2136	579	49	3	.0000
2137	580	50	5	.0000
2138	581	50	3	.0000
2139	582	50	5	.0000
2140	583	52	4	.0000
2141	584	52	5	.0000
2142	585	51	5	.0000
2143	586	51	1	.0000
2144	587	64	3	.0000
2145	588	51	5	.0000
2146	589	49	6	.0000
2147	590	52	4	.0000
2148	591	52	4	.0000
2149	592	51	1	.0000
2150	593	50	5	.0000
2151	594	51	4	.0000
2152	595	49	3	.0000
2153	596	53	2	.0000
2154	597	69	4	.0000
2155	598	51	2	.0000
2156	599	52	3	.0000
2157	600	49	3	.0000
2158	601	51	6	.0000
2159	602	51	2	.0000
2160	603	51	6	.0000
2161	604	60	5	.0000
2162	605	49	3	.0000
2163	606	52	1	.0000
2164	607	59	5	.0000
2165	608	67	6	.0000
2166	609	67	3	.0000
2167	610	51	3	.0000
2168	611	62	5	.0000
2169	612	53	3	.0000
2170	613	53	6	.0000
2171	614	50	1	.0000
2172	615	50	2	.0000
2173	616	53	3	.0000
2174	617	50	2	.0000
2175	618	52	2	.0000
2176	619	50	4	.0000
2177	620	49	4	.0000
2178	621	52	4	.0000
2179	622	14	2	.0300
2180	623	70	5	.0000
2181	624	73	2	.0000
2182	624	8	4	.0000
2183	624	45	4	.0000
2184	624	39	4	.0000
2185	624	16	4	.0000
2186	624	14	2	.0000
2187	624	7	1	.0000
2188	624	72	5	.0000
2189	624	11	2	.0000
2190	624	44	5	.0000
2191	624	42	5	.0000
2192	624	43	5	.0000
2193	624	15	3	.0000
2194	624	75	4	.0000
2195	624	71	4	.0000
2196	625	58	5	.0000
2197	625	56	6	.0000
2198	625	30	4	.0000
2199	625	55	3	.0000
2200	625	53	2	.0000
2201	625	62	1	.0000
2202	625	70	1	.0700
2203	625	36	4	.0000
2204	625	63	1	.0000
2205	625	26	6	.0000
2206	625	22	3	.0000
2207	625	68	4	.0000
2208	625	67	6	.0000
2209	625	29	6	.0000
2210	625	49	5	.0000
2211	625	61	5	.0000
2212	625	33	4	.0000
2213	625	64	2	.0000
2214	625	25	2	.0000
2215	625	65	4	.0000
2216	625	17	3	.0000
2217	625	11	4	.0000
2218	625	69	3	.0000
2219	625	27	4	.0000
2220	625	66	4	.0000
2221	625	54	5	.0000
2222	625	38	3	.0000
2223	626	7	4	.0000
2224	626	15	5	.0000
2225	626	78	5	.0000
2226	626	9	2	.1500
2227	626	14	2	.0000
2228	626	72	5	.0000
2229	626	74	5	.0000
